33.8082380952381,01
34.1629,02
35.4991818181818,03
35.4455,04
34.9527,05
35.077,06
36.013652173913,07
36.9109047619048,08
36.9970909090909,09
36.7955909090909,10
36.0409523809524,11
36.6095909090909,12
